id,year,quantity
29659,2015,1
29660,2017,5
29668,2017,1
29679,2005,16
29710,1997,41
29711,1997,25
29712,1996,29
29713,1995,113
29773,2010,147
29778,2018,35
29825,2018,58
29830,2017,693
29832,2012,156
29984,2019,939
29985,2019,57
29986,2019,75
29987,2019,84
29988,2019,151
29989,2019,195
29990,2019,162
29991,2019,151
29992,2019,238
29993,2019,230
29994,2019,356
30005,2019,131
30006,2019,144
30007,2009,4
30009,2019,182
30010,2019,132
30011,2019,128
30012,2019,333
30014,2019,1601
30025,2019,332
30028,2019,46
30029,2019,175
30030,2019,1179
30031,2019,478
30032,2019,704
30033,2019,1043
30034,2019,241
30035,2019,457
30036,2019,69
30037,2019,188
30038,2019,35
30039,2019,118
30040,2019,502
30043,2019,53
30053,2019,106
30054,2019,174
30055,2019,322
30056,2019,387
30057,2019,684
30058,2019,121
30059,2019,137
30060,2019,165
30061,2019,383
30062,2019,490
30063,2019,560
30064,2019,1088
30065,2019,202
30066,2019,97
30067,2019,86
30068,2019,56
30069,2019,166
30070,2019,165
30071,2019,142
30072,2019,217
30073,2019,376
30074,2019,326
30075,2019,508
30076,2019,359
30077,2019,841
30080,2010,704
30081,2019,586
30082,2019,604
30083,2019,613
30091,2019,61
30093,2019,196
30095,2019,180
30109,2013,12
30120,1989,21
30121,1989,70
30122,1991,168
30123,1989,172
30124,1989,373
30125,1989,477
30137,2000,2
30175,2019,760
30176,2019,89
30177,2019,93
30178,2019,88
30179,2019,83
30180,2019,87
30181,2019,215
30182,2019,48
30183,2019,119
30184,2019,146
30185,2019,227
30186,2019,180
30187,2019,357
30188,2019,363
30189,2019,515
30190,2019,87
30201,2018,20
30209,2019,219
30211,2019,15
30212,2019,34
30213,2019,38
30214,2019,76
30224,1995,86
30225,1988,126
30227,1999,48
30228,1990,26
30229,1986,7
30230,2000,32
30231,1997,3
30232,1996,1
30233,1996,1
30234,1984,4
30240,2007,10
30241,2002,33
30243,2014,1
30244,2014,1
30247,2019,596
30248,2019,676
30254,2019,229
30255,2019,490
30256,2019,498
30257,2019,201
30258,2019,51
30259,2019,94
30260,2019,116
30261,2019,185
30262,2019,291
30263,2019,43
30264,2019,2
30265,2019,2
30267,2019,92
30268,2019,86
30269,2019,94
30270,2019,95
30271,2019,109
30272,2019,117
30273,2019,229
30274,2019,961
30275,2019,131
30291,2005,244
30315,2018,36
30322,2018,8
30325,2018,35
30334,2019,305
30336,2016,3
30338,2018,2
30340,2018,3
30342,2014,2
30360,1958,53
30387,2019,2624
30396,2009,14
30413,2015,412
30415,2016,407
30416,2012,3
30420,2019,165
30421,2019,159
30422,2019,179
30424,2019,128
30425,2019,142
30426,2019,299
30427,2019,178
30434,2019,33
30435,2019,29
30436,2019,10
30437,2019,129
30438,2019,308
30439,2019,462
30440,2019,7
30441,2019,1
30442,2019,1
30443,2019,1
30444,2019,1
30445,2019,1
30456,2015,714
30460,2018,1085
30464,2019,355
30489,2006,33
30516,2019,46
30552,2018,39
30557,1979,30
30558,1979,29
30559,1979,59
30560,1979,59
30562,1998,14
30563,1998,12
30564,1998,11
30565,1998,11
30566,1998,10
30567,1998,8
30568,1998,9
30569,1998,9
30570,1999,11
30571,1999,10
30572,1999,11
30573,1999,9
30574,1999,3
30575,1999,3
30588,1998,4
30589,1998,2
30596,1999,3
30597,1999,4
30598,1999,4
30599,2000,14
30600,2000,3
30601,2000,8
30602,1999,9
30606,1989,517
30607,1989,679
30673,2019,9
30677,2019,69
30678,2019,215
30679,2019,124
30680,2019,403
30681,2019,341
30682,2019,160
30683,2019,163
30684,2019,48
30685,2019,188
30686,2019,209
30687,2019,395
30688,2019,500
30689,2019,93
30690,2019,90
30698,2013,26
30699,2012,2
30701,2011,2
30703,2009,9
30705,2012,6
30706,2012,8
30708,2009,9
30716,1980,24
30760,2005,72
30769,2011,2
30854,2016,46
30861,2019,40
30862,2019,37
30863,2019,57
30936,1986,126
30938,2019,2
30944,1988,86
30946,2018,1
30977,2011,170
31014,2018,17
31015,2018,11
31017,2018,10
31021,2015,1
31047,2019,5
31049,2009,255
31144,2005,113
31145,2004,76
31157,2019,22
31169,2019,914
31172,2019,11
31204,2013,13
31205,2004,101
31207,2004,51
31208,2005,50
31209,2004,100
31210,2006,71
31211,2004,1
31212,2006,20
31213,2006,18
31214,2004,21
31215,2006,15
31232,1970,112
31260,2019,3187
31269,2019,15
31270,2019,120
31271,2019,8
31272,2019,21
31273,2019,12
31288,2019,37
31289,2019,34
31290,2019,49
31291,2019,41
31356,2018,3
31357,2018,20
31360,2018,30
31365,2005,13
31366,2005,11
31367,2006,27
31369,2003,24
31370,2003,133
31371,2003,131
31372,2003,104
31373,2003,31
31374,2005,126
31375,2005,70
31376,2005,50
31377,2003,285
31378,2004,48
31379,2006,54
31407,2019,17
31464,2019,23
31468,2001,51
31469,2001,51
31470,2001,45
31471,2001,100
31472,2001,60
31473,2001,34
31474,2001,78
31475,2000,106
31476,2000,49
31477,2000,90
31478,2000,49
31479,2000,91
31480,2000,50
31481,2000,30
31482,2000,90
31483,2000,66
31484,1999,9
31485,1999,86
31486,1998,71
31507,2019,1
31510,1998,142
31511,1998,75
31512,1998,8
31513,1998,4
31514,1998,50
31515,1996,27
31517,1995,34
31518,1991,65
31519,1992,127
31542,1986,1
31543,1986,2
31544,1986,2
31545,1986,3
31547,1984,3
31548,1985,8
31566,1980,5
31567,1980,8
31575,2018,72
31592,1989,10
31594,1989,1
31595,1979,24
31596,1978,18
31603,2019,74
31670,2015,60
31678,2019,66
31685,2016,210
31690,2019,40
31692,2019,29
31693,2019,32
31694,2019,96
31695,2019,28
31696,2019,74
31697,2019,208
31700,2012,44
31701,2014,104
31702,2017,981
31703,2002,1
31704,2019,6
31706,2019,27
31707,2019,65
31708,2019,65
31709,2019,47
31710,2019,77
31719,2018,1
31720,2018,47
31721,2018,37
31723,2018,50
31727,2015,42
31728,2015,70
31731,2015,32
31732,2015,24
31733,2015,24
31734,2015,30
31735,2015,8
31736,2015,8
31737,1986,391
31752,2019,53
31769,2011,26
31817,2011,46
31839,2019,3
31840,2019,2
31841,2019,2
31842,2019,2
31843,2019,3
31844,2019,3
31845,2019,2
31846,2019,3
31847,2019,2
31849,2019,2
31850,2019,2
31851,2019,6
31852,2019,2
31853,2019,2
31854,2019,4
31855,2019,4
31856,2019,4
31857,2019,4
31858,2019,8
31859,2019,4
31860,2019,64
31889,2004,354
31973,2019,1866
31976,2019,24
31987,2019,4
32006,2014,177
32007,2007,269
32012,2017,1
32102,2016,1
32112,2009,4
32226,2019,22
32236,2019,3
32286,2007,233
32297,2019,2
32298,2019,5
32299,2019,37
32306,2019,1013
32307,2019,277
32308,2019,303
32309,2019,245
32310,2019,109
32319,2019,113
32320,2019,134
32321,2019,103
32322,2019,137
32323,2010,355
32339,2017,141
32340,2018,141
32341,2019,36
32345,2008,346
32389,2019,25
32448,2008,273
32456,1970,187
32459,2019,49
32474,1978,40
32475,1969,27
32476,1995,32
32519,2019,22
32528,2019,17
32529,2019,21
32531,2019,9
32562,2019,68
32563,2019,46
32572,1980,14
32573,1980,32
32574,1980,32
32632,2019,275
32633,2019,662
32634,2019,985
32645,2019,40
32648,2007,577
32686,2016,11
32700,2019,696
32701,2019,445
32702,2019,440
32703,2019,156
32720,2019,214
32730,2019,765
32739,2019,493
32740,2019,394
32741,2019,473
32742,2019,226
32743,2019,196
32744,2019,170
32745,2019,88
32746,2019,66
32751,2003,347
32756,2002,142
32758,2000,51
32759,2006,3
32760,2006,7
32761,1999,7
32762,1999,80
32765,2014,1
32807,2016,33
32824,2001,187
32843,2015,234
32844,2019,1505
32888,2019,97
32897,2019,29
32902,2017,33
32910,2019,6
32930,2013,605
33025,2007,908
33039,2016,24
33057,2019,44
33071,2019,31
33130,2016,89
33208,2019,352
33209,2019,836
33268,2019,155
33269,2019,504
33270,2019,708
33301,2019,56
33322,2019,71
33323,2019,72
33342,2019,45
33343,2019,33
33466,2019,27
33528,2019,8
33557,2006,167
33716,2016,7
33760,2019,2
33776,2019,756
33812,2012,96
33836,2011,40
33838,2009,4
33841,2019,2
33848,2009,4
33849,2019,308
33850,2019,484
33851,2019,501
33874,2009,4
33878,2015,164
33892,2019,327
33913,2019,35
33925,2006,997
33950,1991,14
33986,2017,5
33996,1990,2
34000,1976,126
34028,2017,499
34048,2008,900
34080,2019,2
34081,2019,3
34082,2019,5
34083,2019,4
34084,2019,3
34085,2019,5
34086,2019,4
34087,2019,2
34088,2019,2
34089,2019,2
34090,2019,3
34091,2019,2
34092,2019,7
34093,2019,5
34094,2019,5
34095,2019,5
34096,2019,4
34097,2019,3
34098,2019,53
34101,2005,59
34119,2019,40
34183,2019,215
34184,2019,359
34185,2019,503
34186,2019,1085
34187,2019,51
34188,2019,161
34238,2019,51
34262,2018,1
34264,2019,51
34280,2020,534
34295,2019,30
34307,2020,611
34308,2020,2
34311,2020,1
34316,2013,1
34317,2017,16
34320,2017,12
34323,2019,60
34387,2019,213
34389,2019,37
34402,2019,181
34426,2019,160
34428,2019,110
34429,2019,126
34442,2014,141
34471,2015,8
34473,2018,3
34474,2018,1
34521,2019,1242
34532,2016,1
34534,2016,1
34541,2013,1261
34574,2019,865
34593,2018,264
34595,2019,28
34631,2019,4
34652,2017,19
34654,2019,4
34655,2019,35
34668,2019,1784
34671,2017,329
34694,2019,11
34695,2019,17
34696,2019,30
34706,2019,16
34764,2019,4
34807,2019,65
34824,2019,10
34828,2017,2
34848,2017,45
34849,2012,27
34851,2017,710
34854,2019,27
34867,2019,1
34868,2019,80
34869,2019,219
34870,2019,361
34871,2019,482
34872,2019,441
34873,2019,864
34874,2019,1188
34875,2019,1227
34876,2019,68
34877,2019,68
34878,2019,63
34879,2019,154
34889,2017,11
34900,2000,8
34908,2013,299
34910,1997,156
34919,2016,2
34929,2019,18
34930,2019,26
34977,2019,53
34978,2019,50
34980,2019,662
34981,2019,82
34982,2019,205
34983,2019,268
34984,2019,406
34985,2019,832
34986,2019,158
34989,2019,1784
34994,2019,1003
34995,2019,613
34996,2019,584
34997,2019,318
35001,2019,207
35002,2019,749
35005,2019,16
35006,2019,44
35008,2019,17
35010,2019,16
35013,2015,8
35015,2019,614
35033,2019,1295
35034,2019,460
35035,2019,316
35036,2019,248
35037,2019,227
35038,2019,404
35039,2019,131
35040,2019,200
35041,2019,219
35042,2019,788
35043,2019,141
35060,2019,963
35061,2019,654
35062,2019,393
35063,2019,236
35064,2019,112
35065,2019,265
35066,2019,492
35067,2019,934
35087,2008,203
35099,2019,87
35100,2019,90
35101,2019,102
35102,2019,89
35103,2019,87
35112,2017,58
35119,2007,609
35121,2019,150
35123,2019,57
35124,2019,9
35125,2019,73
35126,2019,121
35127,2019,24
35162,2009,4
35177,2019,408
35178,2019,318
35179,2012,257
35180,2012,257
35184,2003,26
35185,2017,114
35189,2017,92
35202,2016,724
35205,2019,2
35212,2011,21
35214,2010,23
35215,2010,25
35216,2011,10
35217,2011,1
35230,2006,10
35231,2009,8
35232,2008,56
35233,2009,185
35244,2004,19
35264,2019,1050
35265,2017,93
35266,2017,124
35267,2019,38
35268,2010,3
35274,2007,16
35280,2019,464
35293,2018,31
35312,2017,126
35317,2019,5
35319,2019,47
35344,2006,186
35345,2019,3
35346,2019,12
35347,2000,41
35348,1963,243
35366,2019,35
35373,2018,18
35420,2010,4346
35423,2019,170
35424,2019,306
35425,2019,429
35432,2019,330
35433,2019,693
35434,2019,1478
35436,2017,257
35438,2010,674
35440,2009,808
35454,2019,159
35455,2019,694
35462,2019,1204
35468,2009,83
35475,2019,421
35476,2019,172
35492,2019,24
35496,2019,1
35530,2019,2
35554,1991,59
35590,2019,2324
35619,2019,30
35620,2019,39
35621,2019,43
35629,2019,22
35630,2019,47
35634,2019,50
35654,2015,1
35661,2019,25
35697,2019,1385
35701,2019,30
35703,2019,32
35733,2019,24
35734,1999,1
35735,2019,18
35742,2018,46
35743,2018,61
35769,2018,71
35791,2013,5
35792,2013,5
35793,2013,5
35794,2016,3
35795,2016,73
35796,1965,1
35800,2002,130
35803,1990,2
35805,1985,5
35806,1985,8
35808,1985,6
35809,2000,51
35811,1984,11
35812,1999,80
35814,2016,1
35825,1985,33
35826,1986,3
35852,2019,60
35861,2019,70
35862,2019,101
35863,2019,69
35877,2018,18
35880,2018,2305
35882,2018,2305
35886,1998,50
35887,1998,19
35888,1973,29
35900,2016,768
35940,2019,45
35942,2019,40
36005,2019,5
36046,2019,1095
36068,2006,493
36071,2010,7
36073,2017,28
36077,2010,28
36078,2009,2
36159,2013,391
36163,2014,130
36234,2019,587
36308,2013,15
36309,2019,52
36327,2011,2
36328,2007,913
36329,2013,28
36332,2019,28
36336,2010,675
36431,2014,37
36438,2006,290
36439,2003,13
36456,2019,3160
36460,2015,55
36461,2019,18
36469,2019,4
36517,2018,1892
36543,2012,24
36546,2013,12
36566,2015,12
36567,2012,2
36568,2015,87
36569,2012,35
36570,2014,185
36572,2016,1
36573,2015,104
36575,2018,1
36577,2013,10
36614,2019,970
36616,2019,110
36617,2019,4
36620,2019,958
36641,2019,270
36664,2019,928
36665,2019,2513
36682,2019,265
36683,2019,350
36684,2019,841
36721,2019,422
36724,2010,407
36737,2014,533
36738,2014,533
36762,2013,118
36873,2019,188
36887,1990,38
36898,2019,491
36899,2019,232
36900,2019,388
36906,2018,3
36967,2015,1
36980,2011,385
37032,2020,199
37033,2020,240
37049,2006,596
37122,1985,7
37123,1997,81
37125,1997,23
37126,1993,27
37127,1990,94
37128,1993,11
37129,1995,85
37130,1995,65
37131,1995,46
37132,1995,40
37133,1994,56
37134,1992,30
37135,1991,75
37136,1991,77
37137,2003,17
37138,2005,13
37139,2002,7
37140,2000,9
37141,2002,12
37142,1986,6
37143,1986,15
37144,1986,14
37147,1994,18
37148,1987,1
37149,1998,50
37164,2019,32
37165,2019,5
37201,1978,984
37242,2019,49
37243,2019,52
37258,2019,1059
37269,1993,17
37270,1998,91
37271,1998,50
37272,1997,20
37273,1997,75
37310,1998,72
37311,1997,48
37312,1997,72
37320,2019,484
37351,2019,5
37357,2019,5
37424,2019,10
37531,2019,8
37532,2017,4
37533,2018,3
37687,1998,137
37688,2019,779
37705,2019,234
37706,2019,282
37707,2019,366
37728,2019,3132
37801,2019,27
37806,2019,44
37809,2019,193
37810,2019,398
37828,2019,38
37842,2019,4134
37855,2019,9
37856,2019,32
37857,2019,56
37858,2019,111
37859,2019,59
37861,2019,707
37864,2019,2
37866,2019,123
37908,2009,288
38020,2019,72
38023,2019,52
38075,2019,14
38078,2019,52
38138,1973,150
38205,2011,1
38207,2009,18
38209,2016,58
38314,2019,71
38370,2000,8
38371,2000,7
38372,2000,5
38373,2002,9
38374,2002,33
38378,2013,19
38381,2019,1082
38403,2017,122
38413,2015,12
38429,2008,68
38431,2008,71
38434,1977,94
38435,1982,50
38441,2010,568
38453,1980,6
38464,1985,3
38466,1985,7
38469,1986,4
38471,1986,4
38474,1986,10
38615,2019,29
38624,2004,201
38649,2011,368
38682,2014,324
38686,1970,1
38687,2019,2990
38701,2016,37
38793,2019,14
38812,2019,6
38819,2019,43
38823,2017,34
38824,2018,110
38828,1991,23
38829,1991,255
38830,1991,94
38831,1991,376
38833,1992,17
38834,1992,17
38835,1991,17
38836,1992,24
38837,1991,200
38838,1991,68
38839,1993,161
38840,1991,36
38841,1991,32
38961,1990,174
38962,2010,131
38976,2018,556
38977,1981,613
38978,1976,144
38980,1996,398
38998,2019,3
38999,2019,3
39000,2019,5
39001,2019,7
39002,2019,6
39003,2019,2
39004,2019,3
39005,2019,2
39006,2019,6
39007,2019,2
39008,2019,3
39009,2019,4
39010,2019,2
39011,2019,3
39012,2019,4
39063,2019,192
39093,2002,43
39111,2019,24
39149,2019,37
39172,2019,207
39213,2019,2
39226,2019,1
39237,2019,1795
39238,2019,158
39239,2019,269
39240,2019,579
39241,2019,376
39242,2019,543
39243,2019,1008
39244,2019,1351
39250,2004,214
39264,2004,2
39265,2004,2
39332,2019,1
39344,2019,29
39423,2019,1
39426,2019,1
39428,2019,1
39430,2019,1
39432,2019,1
39435,2019,1
39438,2018,1
39441,2018,1
39475,2019,144
39476,2019,61
39477,2019,30
39768,2017,22
39790,2018,26
39807,2019,25
39833,2019,8
39839,2019,1
39875,1994,463
39881,2019,4838
39911,2013,31
39912,2019,308
39913,2019,103
39914,2019,116
39915,2019,530
39916,2019,304
39917,2019,131
40023,2019,248
40111,1980,19
40130,2019,2601
40155,2019,40
40165,2019,1537
40242,1963,23
40243,1963,198
40244,1963,102
40250,2019,19
40267,1963,44
40304,2019,5
40387,2013,1153
40398,2019,10
40410,2019,32
40488,2019,4
40516,2019,2
40531,2005,190
40660,2002,5
40713,2019,30
40723,2008,94
40756,2009,4
40826,2019,6
40829,2019,2154
40858,2020,595
40863,2013,45
40894,2016,40
40898,2013,35
40922,2019,43
40955,2016,41
40966,2009,4
40997,1996,2
41005,2008,19
41022,2019,87
41047,2019,110
41236,1989,172
41269,2019,50
41286,2019,9
41323,2019,931
41349,2019,43
41413,2017,1
41414,2019,10
41416,2019,3
41555,2014,137
41581,2019,322
41582,2019,121
41590,1991,175
41604,2006,289
41638,2019,15
41650,2019,133
41651,2019,103
41652,2019,126
41653,2019,113
41657,2019,32
41737,2007,209
41739,1986,39
41751,2019,3
41809,2019,1
41818,2006,361
41844,2019,3
41872,2019,51
41876,2019,29
41943,2019,46
42006,2020,865
42007,2020,1678
42031,2019,366
42045,1991,77
42061,2020,46
42073,2019,3347
42110,2019,81
42111,2019,4
42209,1979,356
42228,2019,17
42232,1977,324
42241,2020,686
42278,2020,175
42279,2020,169
42280,2020,294
42282,2020,352
42283,2020,545
42284,2020,475
42301,2018,236
42302,2018,236
42357,2019,21
42369,1971,12
42375,2007,750
42409,2019,4
42421,2020,474
42432,2020,186
42433,2020,62
42434,2020,207
42435,2020,341
42436,2020,740
42437,2020,85
42438,2020,79
42439,2020,75
42440,2020,206
42441,2020,94
42442,2020,84
42443,2020,209
42444,2020,462
42445,2020,764
42446,2020,123
42447,2020,133
42448,2020,236
42449,2020,233
42450,2020,413
42451,2020,629
42452,2020,1304
42460,2020,114
42461,2020,254
42462,2020,251
42463,2020,380
42464,2020,376
42465,2020,804
42467,2020,59
42468,2020,103
42470,2020,467
42472,2020,226
42473,2020,204
42474,2020,327
42475,2020,418
42476,2020,522
42477,2020,786
42478,2020,269
42479,2020,290
42480,2020,171
42481,2020,242
42482,2020,205
42483,2020,517
42484,2020,580
42485,2020,52
42486,2020,54
42487,2020,44
42488,2020,43
42489,2020,37
42490,2020,46
42491,2020,66
42493,2020,123
42494,2020,102
42495,2020,112
42496,2020,163
42497,2020,131
42498,2020,45
42499,2020,50
42500,2020,48
42501,2020,49
42502,2020,74
42504,2020,284
42519,2020,140
42521,2020,131
42522,2020,87
42540,2020,113
42543,2020,161
42544,2020,246
42545,2020,183
42546,2020,382
42547,2020,366
42590,2020,252
42591,2020,65
42592,2020,85
42593,2020,36
42594,2020,6
42595,2020,7
42596,2020,17
42597,2020,30
42598,2020,17
42599,2020,16
42600,2020,18
42601,2020,46
42602,2020,133
42603,2020,300
42604,2020,90
42605,2020,53
42606,2020,120
42607,2020,203
42608,2020,240
42609,2020,152
42610,2020,161
42611,2020,248
42612,2020,481
42613,2020,165
42614,2020,86
42615,2020,208
42616,2020,153
42617,2020,383
42618,2020,193
42619,2020,162
42620,2020,215
42621,2020,261
42622,2020,544
42623,2020,74
42624,2020,585
42625,2020,761
42641,2019,74
42643,2019,410
42644,2019,2
42656,2019,33
42678,2020,168
42679,2020,396
42706,2019,97
42710,2020,337
42712,2020,276
42713,2020,170
42716,2020,199
42718,2020,145
42719,2020,5
42721,2020,8
42722,2020,35
42723,2020,36
42724,2020,31
42726,2020,42
42728,2020,81
42729,2020,26
42730,2020,82
42731,2020,47
42732,2020,25
42735,2020,1
42738,2020,45
42739,2020,44
42740,2020,75
42741,2020,54
42742,2020,30
42743,2020,65
42745,2020,43
42747,2020,57
42748,2020,57
42750,2019,62
42751,2020,64
42752,2020,57
42753,2020,190
42754,2020,353
42755,2020,901
42757,2020,41
42758,2020,26
42759,2020,36
42760,2020,202
42761,2020,225
42768,2020,165
42769,2020,523
42770,2019,38
42771,2019,20
42774,2020,313
42788,2019,64
42789,2019,528
42792,2020,76
42793,2020,279
42796,2019,46
42834,2019,19
42836,2019,8
42850,2020,92
42856,2015,9358
42869,2019,39
42891,2017,487
42897,2019,24
42899,2019,26
42901,2019,126
42902,2019,110
42903,2019,21
42904,2019,19
42936,2019,1
42938,2020,75
42959,2020,57
42960,2020,65
42961,2020,278
42968,2019,58
42976,2019,52
42978,2020,111
42979,2020,1
42981,2020,1
42982,2020,1
42984,2020,1
42985,2020,1
42986,2020,1
43017,2019,1025
43022,2012,26
43076,2019,104
43159,2019,78
43161,2019,12
43209,1997,507
43245,2020,128
43283,2020,344
43287,2011,2025
43322,2020,2569
43336,2019,71
43351,2020,80
43364,2019,2
43389,2020,458
43479,2004,157
43481,2020,7
43482,2020,5
43483,2020,5
43484,2020,6
43485,2020,9
43486,2020,5
43487,1990,5
43488,2020,4
43489,1995,57
43490,2020,8
43491,1993,16
43492,1985,6
43493,1995,69
43523,2019,1
43551,2016,2
43594,1991,54
43595,2020,150
43596,2020,215
43608,2020,6
43609,2020,6
43610,2020,5
43611,2020,5
43612,2020,8
43613,2020,6
43614,2020,7
43616,2020,5
43634,2019,4
43636,2019,4
43637,2019,4
43638,2019,4
43639,2019,4
43646,2020,492
43647,2020,150
43648,2020,91
43676,2020,130
43677,2020,53
43683,2016,28
43684,2016,28
43685,2016,28
43686,2016,28
43687,2016,28
43689,2016,28
43692,2018,50
43695,2016,84
43697,2016,85
43707,2003,1189
43715,2015,32
43718,2015,34
43736,2006,31
43737,1969,92
43773,2007,1265
43779,1990,752
43822,2015,29
43839,2019,3
43844,2019,13
43927,2020,143
43929,2019,23
43974,2015,16
43976,2015,26
43983,2007,9
43989,2005,63
43990,2005,63
44034,2014,396
44051,2015,236
44061,2020,17
44066,2020,131
44067,2020,151
44070,2020,73
44094,2011,26
44101,2019,5
44117,2019,9
44145,2002,3134
44159,2020,28
44190,2019,4
44252,2020,65
44329,2002,12
44330,2002,12
44331,2002,13
44332,2002,15
44333,2002,16
44334,2002,9
44335,2002,9
44336,2002,11
44337,2002,29
44338,2002,11
44339,2002,10
44340,2002,27
44341,2002,10
44342,2002,18
44345,2002,3
44346,2002,3
44347,2002,3
44480,2020,35
44487,2017,26
44489,2017,26
44500,2019,19
44626,2019,1
44724,2017,71
44735,2020,91
44736,2020,87
44737,2020,160
44738,2019,11
44848,2020,92
44849,2020,226
44852,2015,97
44856,2015,97
44860,2000,336
44870,2015,97
44871,2015,97
44873,2015,97
44911,2014,261
44994,2019,723
45001,2012,11
45003,2015,41
45064,2020,12
45076,2020,3
45121,2009,4
45169,2020,3939
45171,2019,340
45258,2016,1219
45261,2012,410
45377,2020,25
45400,2020,10
45426,2020,147
45427,2020,1525
45437,2020,5
45470,2020,175
45514,2020,53
45592,2020,272
45633,2014,72
45792,2020,891
45794,2020,2
45802,2005,44
45813,2020,1
45814,2020,1
45846,1976,63
45870,2020,40
45873,2020,52
45879,2020,57
45890,2020,12
45933,2005,341
45935,2020,36
45947,2017,212
45949,2017,397
45952,2017,327
45953,2017,253
45979,2020,28
45984,2006,1376
46000,2017,133
46002,2017,126
46003,2017,137
46005,2017,139
46021,2019,64
46030,2019,83
46050,2020,754
46082,2016,1
46115,2001,747
46140,2016,2
46147,1988,167
46150,1997,198
46160,2020,41
46161,2020,42
46162,2020,41
46163,2020,41
46165,2020,42
46166,2020,457
46167,2020,236
46168,2020,363
46169,2020,104
46193,2016,1
46194,2016,2
46265,2012,4
46267,1982,80
46274,2020,73
46354,2020,2
46461,2007,66
46550,2015,1638
46552,2020,422
46570,2012,211
46690,2020,39
46765,2020,3
46856,2020,13
46874,2020,79
47054,2020,316
47268,2020,2
47306,2020,90
47332,2020,49
47339,2020,7
47345,2020,29
47347,2020,29
47351,2020,30
47369,2020,36
47370,2020,40
47371,2020,43
47372,2020,35
47373,2020,45
47393,2020,1024
47401,1991,474
47436,2016,44
47455,2021,73
47456,2021,108
47457,2020,136
47458,2021,310
47459,2020,885
47630,2020,189
47632,2020,645
47762,2004,5
47893,2020,1004
47910,2005,1
47990,2012,194
48002,2019,4
48064,2020,1
48111,2020,256
48117,2020,36
48168,2020,65
48279,2020,60
48280,2020,77
48281,2013,41
48396,2020,659
48397,2020,644
48429,2020,5
48430,2020,1
48492,2020,23
48544,2012,24
48562,2018,32
48563,2020,32
48564,2020,5
48712,2019,128
48816,2011,492
48868,2020,736
48882,2020,5
48972,2020,19
49032,2020,3
49048,2020,534
49140,2020,34
49167,2020,3
49258,2005,391
49368,2020,2566
49411,2020,25
49590,2020,13
49595,2020,30
49596,2020,8
49611,2020,4
49612,2020,5
49613,2020,2
49615,2020,4
49616,2020,4
49617,2020,6
49618,2020,4
49619,2020,4
49621,2020,2
49622,2020,2
49623,2020,4
49624,2020,10
49625,2020,2
49626,2020,2
49627,2020,2
49628,2020,11
49629,2020,54
49831,2020,1100
49855,2019,25
50023,2020,36
50024,2020,40
50026,2020,43
50027,2020,35
50028,2020,45
50093,2020,36
50094,2020,36
50095,2020,36
50097,2020,40
50098,2020,40
50099,2020,40
50100,2020,43
50101,2020,43
50102,2020,43
50103,2020,35
50104,2020,35
50105,2020,35
50106,2020,45
50107,2020,45
50108,2020,45
50115,2020,3
50116,2020,272
50169,1981,78
50171,2020,33
50173,2020,31
50253,2020,44
50254,2020,44
50255,2020,44
50256,2020,44
50257,2020,54
50258,2020,54
50259,2020,54
50260,2020,54
50261,2020,52
50262,2020,52
50263,2020,52
50264,2020,52
50266,2020,44
50267,2020,44
50268,2020,44
50270,2020,45
50271,2020,37
50272,2020,37
50273,2020,37
50274,2020,37
50414,2020,2
50445,2020,243
50446,2020,372
50472,2020,163
50473,2020,1034
50474,2020,19
50475,2020,220
50478,2004,158
50480,2020,549
50481,2020,512
50567,2008,9
50631,2020,16
50659,2015,27
50677,1997,1284
50783,2020,181
50796,1996,909
50799,2017,35
51201,2020,1530
53476,2018,760
54485,2020,1706
54668,2020,657
54702,2008,6
54981,2020,2
54986,2020,49
55804,2020,130
55806,2020,262
55807,2020,634
55808,2020,17
55817,2020,246
56103,2020,33
56517,2020,39
56519,2020,269
56520,2020,498
56521,2020,730
56523,2020,33
56525,2020,42
56526,2020,10
56527,2020,20
56528,2020,56
56529,2020,531
56530,2020,800
56531,2020,1286
56662,1980,676
56926,2008,164
57341,2020,314
57418,2020,401
57422,2020,975
57563,2020,416
57564,2020,412
57565,2020,376
57566,2020,33
57567,2020,41
57568,2020,44
57569,2020,282
57570,2020,104
57808,2020,766
57823,2020,169
57825,2020,398
57827,2020,537
57828,2020,97
57830,2020,203
57833,2020,740
57843,2020,1512
57844,2020,47
57846,2020,446
57848,2020,225
57849,2020,1268
57852,2020,239
57854,2020,46
57855,2020,392
57858,2020,154
57860,2020,1032
57861,2020,1805
57869,2020,158
57872,2020,211
57874,2020,280
57876,2020,684
57878,2020,90
57879,2020,240
57880,2020,359
57883,2020,436
57884,2020,595
57885,2020,1051
57887,2020,46
57889,2020,44
57891,2020,514
57892,2020,333
57893,2020,622
57897,2020,1007
57898,2020,1178
58146,1970,253
58172,2020,183
58173,2020,242
58174,2020,811
58175,2020,983
58176,2020,641
58183,2020,1053
58202,2020,13
58725,2000,9
58800,2020,1267
58867,2020,1
58901,2020,50
59090,2020,48
59429,2011,1
59515,1988,701
59516,1986,118
59589,2020,39
59591,2020,45
59592,2020,46
59594,2020,36
59595,2020,42
59967,2020,21
60140,2020,27
60444,2020,504
60445,2020,629
60667,2020,123
60749,2020,5
60771,2020,2
