year,set_num,id,version
1955,1222-2,84778,4
1955,1222-2,84779,5
1982,1223-1,4428,1
1955,1223-2,11353,1
1957,1223-3,7240,1
1957,1223-3,84689,2
1957,1223-3,84690,3
1957,1223-3,84691,4
1957,1223-3,84692,5
1982,1224-1,13493,1
1955,1224.1-1,7021,1
1955,1224-2,6915,1
1955,1224-2,74978,2
1955,1224A-1,13048,1
1955,1224A-1,85506,2
1955,1224A-1,85507,3
1955,1224A-1,85508,4
1982,1225-1,4000,1
1955,1225-2,2264,1
1955,1225-2,24184,2
1982,1226-1,10949,1
1956,1226-2,13849,1
1982,1227-1,10425,1
1956,1227-2,13076,1
1982,1228-1,1744,1
1956,1228-2,2135,1
1982,1229-1,8296,1
1977,12-3,11006,1
1982,1230-1,5109,1
1955,1230-2,11150,1
1969,123-1,15898,1
1982,1231-1,2969,1
1956,1231-2,2819,1
1956,1231-3,6967,1
1982,1232-1,4227,1
1984,1233-1,2462,1
1958,1233-2,13656,1
1984,1234-1,1247,1
1983,1234-3,11348,1
1984,1235-1,5544,1
1955,1235-2,8364,1
1984,1236-1,13822,1
1955,1236-2,1047,1
1979,1236-3,5577,1
2001,1237-1,11236,1
2001,1239-1,12053,1
1985,1239-2,718,1
1986,1240-1,1006,1
1955,1240-2,6408,1
1969,124-1,4710,1
1985,1241-1,11885,1
1955,1241-2,15321,1
1986,1242-1,10967,1
1957,1242-2,9069,1
1957,1242D-1,11195,1
1986,1243-1,13103,1
1986,1244-1,13436,1
1986,1245-1,3672,1
1957,1245-2,8445,1
1999,1246-1,5799,1
1999,1247-1,14908,1
1955,1247-2,688,1
1999,1248-1,221,1
1955,1248-2,8534,1
1999,1249-1,12764,1
1999,1250-1,1435,1
1969,125-1,4912,1
1999,1251-1,9438,1
1974,125-2,4173,1
1999,1252-1,8126,1
1999,1253-1,7194,1
1999,1254-1,10719,1
1999,1255-1,10116,1
1999,1256-1,14961,1
1999,1257-1,8555,1
1999,1258-1,7858,1
1999,1259-1,12976,1
1999,1260-1,13836,1
1957,1260-2,7705,1
1970,126-1,15572,1
2000,1261-1,26808,1
2000,1263-1,11536,1
2000,1264-1,13644,1
1999,1265-1,3870,1
1999,1266-1,8068,1
1985,1267-1,4816,1
1999,1268-1,13211,1
1999,1269-1,4667,1
2005,1270-2,12782,1
1969,127-1,13475,1
1999,1271-1,8570,1
1956,1271-2,842,1
2000,1272-1,11079,1
2000,1273-1,14307,1
2000,1274-1,3786,1
2000,1275-1,7313,1
2000,1276-1,4928,1
2000,1277-1,6908,1
2000,1278-1,14910,1
2000,1279-1,13671,1
2015,12798014-1,27957,1
2000,1280-1,1038,1
1979,128-1,10409,1
2000,1281-1,16270,1
1972,128-2,3482,1
2000,1282-1,2881,1
1971,128-3,11161,1
2000,1283-1,2228,1
2000,1284-1,6121,1
2001,1285-1,16045,1
2000,1286-1,5309,1
2000,1287-1,15819,1
2000,1288-1,15772,1
2000,1289-1,3202,1
2000,1290-1,3622,1
2000,1291-1,13095,1
2000,1292-1,13340,1
2000,1293-1,2074,1
2000,1294-1,326,1
2000,1295-1,7665,1
2000,1296-1,4701,1
2000,1297-1,926,1
1998,1298-1,10770,1
1967,1-3,24726,1
1955,1300-1,14594,1
1972,130-1,2967,1
1983,1305-1,70355,1
1957,1306-1,981,1
1957,1307-1,2342,1
2008,13078-1,72572,1
1957,1308-1,11276,1
1957,1309-1,10431,1
2008,13098-1,72573,1
1981,13-1,16290,1
1956,1310-1,6437,1
1972,131-1,12609,1
1987,1314-1,9085,1
2008,13148-1,72574,1
1987,1315-1,11883,1
1987,1316-1,3514,1
1987,1317-1,1720,1
1987,1318-1,15416,1
1987,1319-1,14013,1
1973,13-2,12837,1
1987,1320-1,10147,1
1979,132-1,5328,1
1987,1321-1,3252,1
1972,132-2,2572,1
1987,1322-1,2251,1
1985,1323-1,10798,1
1985,1324-1,7104,1
1987,1325-1,3639,1
1987,1326-1,13945,1
1985,1327-1,11291,1
1985,1328-1,4065,1
1985,1329-1,4965,1
1977,13-3,9791,1
1985,1330-1,7673,1
1975,133-1,1166,1
1985,1331-1,11868,1
1985,1332-1,2132,1
1985,1333-1,2515,1
1985,1334-1,13980,1
1985,1335-1,8142,1
1985,1336-1,5424,1
1985,1337-1,14056,1
1985,1338-1,6692,1
2017,1338112120-1,16579,1
1987,1339-1,3878,1
1987,1340-1,9357,1
1975,134-1,5461,1
1985,1341-1,12600,1
1979,134-2,9959,1
1986,1342-1,6210,1
1986,1343-1,1156,1
1986,1344-1,15642,1
1986,1345-1,2549,1
1987,1346-1,8865,1
1987,1347-1,6695,1
1987,1348-1,12244,1
2000,1349-1,7126,1
1973,135-1,8390,1
2001,1351-1,12451,1
2000,1352-1,10877,1
2001,1353-1,11012,1
2000,1354-1,2024,1
2000,1355-1,7014,1
2001,1356-1,1141,1
2001,1357-1,4500,1
2001,1360-1,6623,1
1975,136-1,6601,1
2001,1361-1,9508,1
2001,1362-1,3465,1
2001,1363-1,3106,1
2001,1370-1,7429,1
1979,137-1,7812,1
2001,1371-1,3679,1
1975,137-2,5887,1
2002,1374-1,11223,1
2002,1375-1,77468,1
2002,1376-1,13571,1
2002,1380-1,6430,1
1969,138-1,12295,1
2002,1381-1,11657,1
2002,1382-1,1134,1
2002,1383-1,11247,1
2002,1384-1,26638,1
2003,1385-1,3643,1
2004,1386-1,7134,1
2001,1388-1,10447,1
2001,1389-1,1847,1
2001,1390-1,60,1
1969,139-1,8174,1
2001,1391-1,3191,1
2001,1392-1,7613,1
2001,1393-1,15858,1
1969,139A-1,15313,1
1986,1400-1,63236,1
1979,140-1,7406,1
1969,140-2,5663,1
2001,1403-1,26615,1
2001,1404-1,26616,1
2001,1405-1,26617,1
2001,1405-1,112645,2
2011,1405356235-1,1453,1
2001,1406-1,26398,1
2001,1407-1,26399,1
2001,1408-1,26400,1
1982,14-1,1410,1
2001,1411-1,11102,1
2012,14122020-1,27921,1
2015,14127980-1,27950,1
2015,14128079-1,27951,1
2001,1413-1,179,1
2008,14138-1,92735,1
2001,1414-1,11768,1
2001,1415-1,11917,1
2001,1416-1,1818,1
2001,1417-1,1163,1
2003,1417-2,10854,1
2001,1418-1,2420,1
2001,1419-1,364,1
2001,1420-1,4067,1
2011,14201220-1,27932,1
2016,14201420-1,33039,1
2015,14202012-1,27934,1
2001,1421-1,1036,1
2001,1422-1,10131,1
2001,1423-1,15477,1
2001,1424-1,14738,1
2018,14249-1,96128,1
2002,1425-1,2995,1
2018,14251-1,96129,1
2002,1426-1,9127,1
2002,1427-1,8852,1
2018,14271-1,96132,1
2002,1428-1,7338,1
2002,1428-2,3338,1
2002,1429-1,8181,1
2002,1429-2,13050,1
1973,14-3,10781,1
2002,1430-1,4389,1
2002,1430-2,15678,1
2002,1431-1,9379,1
2002,1432-1,10050,1
2002,1433-1,12489,1
2002,1434-1,14055,1
2002,1435-1,4038,1
2002,1436-1,12240,1
2002,1437-1,10460,1
1977,14-4,31,1
2003,1441-1,8135,1
2020,144110-1,76648,1
2000,1450-1,26997,1
1974,145-1,12824,1
2002,14554-1,92950,1
2002,14555-1,93018,1
2002,14556-1,93459,1
2002,14557-1,93460,1
2002,14558-1,92951,1
2002,14559-1,93461,1
2002,14560-1,93462,1
2002,14561-1,92952,1
2002,14562-1,93021,1
1976,146-1,9509,1
1992,1461-1,4114,1
1992,1462-1,301,1
1992,1462-1,38834,2
1992,1463-1,15263,1
1992,1464-1,16067,1
2003,14642-1,92865,1
2003,14643-1,92866,1
2016,1465449671-1,21561,1
1987,1467-1,11031,1
2003,14680-1,93463,1
1987,1468-1,14160,1
2003,14681-1,93464,1
2003,14682-1,92966,1
2003,14683-1,93465,1
2003,14684-1,92967,1
1987,1469-1,11426,1
1987,1470-1,1585,1
1976,147-1,12441,1
1987,1472-1,9251,1
1991,1474-1,15620,1
1991,1475-1,3434,1
1991,1476-1,96449,1
1991,1477-1,6970,1
1991,1478-1,10011,1
1991,1479-1,10789,1
1991,1479-1,38828,2
1991,1480-1,6344,1
2011,14807412-1,27965,1
1975,148-1,5379,1
1991,1481-1,16265,1
1990,1482-1,30228,1
1991,1483-1,28990,1
1987,1484-1,13087,1
1989,1489-1,8677,1
1988,1490-1,6787,1
1976,149-1,11939,1
1992,1491-1,14618,1
1992,1492-1,6203,1
1988,1495-1,4820,1
1987,1496-1,12097,1
1987,1497-1,9372,1
1987,1498-1,8318,1
1987,1499-1,337,1
1988,1500-1,68764,1
1966,150-1,16242,1
1987,1501-1,27002,1
1986,1502-2,29318,1
1986,1503-1,30229,1
1993,1504-1,68212,1
1986,1504-2,74312,1
1986,1505-1,27003,1
1986,1506-1,3755,1
1986,1507-1,909,1
1987,1509-1,16131,1
1984,15-1,3335,1
1987,1510-1,10837,1
1966,151-1,5297,1
1986,1511-1,105640,1
1972,1512-1,9107,1
1985,1512-2,1638,1
1972,1513-1,1067,1
1989,1513-2,10487,1
1988,1514-1,13682,1
1989,1515-1,1716,1
2000,1515-2,93334,1
1987,1516-1,15530,1
2000,1516-2,93335,1
1989,1517-1,3846,1
2000,1517-2,93336,1
1989,1518-1,14939,1
2000,1518-2,93337,1
2000,1519-2,93338,1
1973,15-2,4760,1
1985,1520-1,2694,1
1990,1520-2,9210,1
1999,1520-3,68044,1
1966,152-1,12252,1
1989,1521-1,775,1
1989,1522-1,15827,1
1986,1523-1,8235,1
2000,1523-2,93339,1
1986,1524-1,12484,1
2000,1524-2,93340,1
1986,1525-1,7672,1
2000,1525-2,81991,1
1986,1526-1,16107,1
1986,1528-1,8520,1
2001,1528-2,93341,1
2001,1529-2,93343,1
2001,1530-1,93344,1
1988,1530-2,96767,1
1966,153-1,2919,1
2001,1532-1,93346,1
2001,1533-1,93347,1
2001,1534-1,93349,1
2001,1535-1,93351,1
2001,1537-1,93352,1
2001,1538-1,93354,1
2001,1539-2,93357,1
1993,1540-1,26401,1
1967,154-1,15808,1
2002,1542-1,93358,1
2002,1543-2,93359,1
1988,1544-1,12219,1
1992,1545-1,6525,1
1985,1546-1,9795,1
2002,1546-2,93362,1
1993,1547-1,10543,1
1992,1548-1,11405,1
1985,1548-2,35825,1
1992,1549-1,10932,1
1972,1550-1,3993,1
1967,155-1,6298,1
1985,1551-1,7465,1
1972,1551-2,15926,1
1985,1552-1,14794,1
1974,1552-2,11619,1
1986,1554-1,640,1
1986,1555-1,13491,1
1978,1555-2,5436,1
1986,1556-1,9919,1
1986,1557-1,5821,1
1986,1558-1,8473,1
1990,1559-1,24906,1
1990,1560-1,2096,1
1976,1560-2,4174,1
1985,1560-3,14743,1
1968,156-1,6111,1
1990,1561-1,14687,1
1976,1561-2,818,1
1976,156-2,2292,1
1990,1562-1,6264,1
1985,1562-2,12385,1
1976,1562-3,7321,1
1990,1563-1,12408,1
1986,1570-1,35826,1
1998,1570541574-1,7402,1
1976,157-1,9098,1
1969,157-2,5526,1
1986,1572-1,10237,1
1970,157-3,6707,1
1977,1575-1,9400,1
1987,1575-2,11096,1
1994,1576-1,28136,1
1988,1577-1,4714,1
1993,1579-1,27004,1
1986,1580-1,2639,1
1977,1580-2,13835,1
1969,158-1,4838,1
1981,1581-1,14410,1
1990,1581-2,5672,1
1988,1584-1,9442,1
1987,1588-1,12179,1
1978,1589-1,12908,1
1978,1589-1,99370,2
1986,1589-2,6813,1
1982,1590-2,3397,1
1976,159-1,15414,1
1980,1591-1,11940,1
1991,1591-2,27106,1
1980,1592-1,14106,1
1983,1592-2,13251,1
1983,1593-1,15036,1
2005,1593270542-1,70725,1
2015,1593276109-1,74232,1
1992,1594-1,27107,1
1993,1595-1,37269,1
1993,1596-1,3150,1
1993,1597-1,6093,1
1987,1598-1,9970,1
1987,1599-1,3885,1
1968,160-1,11808,1
1976,1601-1,7919,1
1987,1602-1,8258,1
1987,1603-1,16189,1
1987,1604-1,5749,1
1987,1605-1,6933,1
1987,1606-1,13098,1
1987,1607-1,1285,1
1987,1608-1,8106,1
1987,1609-1,4379,1
1988,16-1,2090,1
1991,1610-1,610,1
1978,1610-2,15453,1
1972,161-1,7000,1
1991,1611-1,924,1
1978,1611-2,9774,1
1988,1612-1,15737,1
1987,1613-1,16346,1
1993,1614-1,26402,1
1987,1615-1,110384,1
1989,1616-1,15033,1
1988,1617-1,9921,1
1986,1619-1,9328,1
1990,1620-1,2757,1
1978,1620-2,7671,1
1977,162-1,9025,1
1990,1621-1,16020,1
1993,1624-1,4849,1
1989,1625-1,9985,1
1989,1626-1,14621,1
1989,1627-1,989,1
1989,1628-1,12509,1
1990,1630-1,13588,1
1977,163-1,7211,1
1990,1631-1,14744,1
1990,1632-1,13544,1
1990,1633-1,2871,1
1991,1635-1,29210,1
1990,1636-1,8065,1
1990,1637-1,10546,1
1990,1638-1,2201,1
1990,1639-1,12740,1
1989,1640-1,27065,1
1978,164-1,2048,1
1989,1641-1,27066,1
1989,1642-1,10234,1
1994,1642-2,9440,1
1989,1643-1,9259,1
1989,1644-1,1685,1
1994,1644-2,15270,1
1989,1645-1,2169,1
1989,1646-1,7221,1
1994,1646-2,3560,1
1989,1647-1,9188,1
1989,1648-1,16303,1
1989,1649-1,9264,1
1994,1649-2,13694,1
1974,1650-1,903,1
1978,165-1,1407,1
1993,1651-1,7188,1
1980,1651-2,14402,1
1994,1652-1,2554,1
1985,1655-1,11558,1
1991,1656-1,9434,1
1982,1656-2,4439,1
1990,1657-1,27020,1
1982,1658-1,13229,1
1996,1660-1,5919,1
1978,166-1,12822,1
1989,1661-2,1619,1
1989,1662-1,2294,1
1989,1663-1,11046,1
1992,1664-1,27108,1
1990,1665-1,10915,1
1991,1666-1,9608,1
1992,1668-1,8740,1
1992,1670-1,4504,1
1978,167-1,499,1
1990,1672-1,24907,1
1992,1673-1,26233,1
1990,1675-1,10993,1
1990,1676-1,15580,1
1990,1677-1,12861,1
1991,1678-1,3986,1
1990,1679-1,11960,1
1990,1680-1,7163,1
1989,1681-1,31594,1
1990,1682-1,13279,1
1987,1685-1,74219,1
1993,1687-1,2002,1
1993,1688-1,10117,1
1990,1690-1,416,1
1992,1693-1,11969,1
1992,1694-1,4545,1
1992,1694-1,38833,2
1992,1695-1,7377,1
1992,1696-1,16004,1
1991,1698-1,15290,1
1993,1699-1,7291,1
1973,1-7,15552,1
1972,170-1,8144,1
1994,1701-1,168,1
2001,1701-2,93363,1
1994,1702-1,4938,1
2001,1702-2,93364,1
1994,1703-1,4604,1
2001,1703-2,93365,1
1994,1704-1,7736,1
2001,1704-2,93367,1
1994,1705-1,15154,1
2001,1705-2,93368,1
2001,1706-1,93374,1
1994,1708-1,9165,1
2001,1708-2,93375,1
2002,1709-1,93376,1
1985,17-1,38464,1
1994,1710-1,8620,1
2017,17101-1,19086,1
2002,1710-2,93377,1
1972,171-1,13221,1
1994,1711-1,10983,1
2002,1711-2,93378,1
1994,1712-1,13451,1
2002,1712-2,93379,1
1994,1713-1,7115,1
2002,1713-2,93381,1
1995,1714-1,9235,1
2002,1714-2,93382,1
1995,1715-1,2657,1
1995,1715-2,3359,1
2002,1715-3,93383,1
1994,1716-1,14491,1
2002,1716-2,93385,1
2002,1717-1,93386,1
2002,1718-1,93387,1
1995,1719-1,12250,1
2002,1719-2,93388,1
1994,1720-1,10406,1
2002,1720-2,93389,1
1994,1721-1,16210,1
1994,1722-1,11175,1
1994,1723-1,5097,1
1994,1724-1,7804,1
1994,1725-1,9694,1
1994,1726-1,9954,1
1994,1727-1,4446,1
2002,1727-2,93390,1
1996,1728-1,14989,1
2002,1728-2,93391,1
1994,1729-1,12465,1
2003,1729-2,94810,1
1994,1730-1,7486,1
2003,1730-2,93393,1
1994,1731-1,9477,1
2003,1731-2,93394,1
1994,1732-1,14996,1
2003,1732-2,93395,1
1994,1733-1,1702,1
2003,1733-2,93396,1
2003,1734-1,93397,1
2005,1735-1,96404,1
1995,1736-1,16032,1
1996,1737-1,15075,1
1997,1739-1,27130,1
1994,1740-1,15596,1
1994,1741-1,10677,1
1994,1742-1,14676,1
1995,1743-1,5870,1
1995,1744-1,27131,1
1995,1745-1,2138,1
1995,1746-1,14927,1
1996,1747-1,8709,1
1996,1749-1,6811,1
1992,1750-1,14072,1
1996,1751-1,31515,1
1996,1752-1,1889,1
2006,1754-1,93963,1
1995,1756-1,36,1
1995,1758-1,9088,1
1995,1759-1,27132,1
1995,1760-1,13659,1
1995,1761-1,15162,1
1995,1762-1,5741,1
1995,1764-1,28801,1
1995,1766-1,10269,1
1995,1767-1,6686,1
1995,1768-1,2464,1
1992,1769-1,10754,1
1992,1772-1,7357,1
1992,1773-1,5827,1
1992,1774-1,16118,1
1994,1775-1,8293,1
1996,1776-1,1562,1
1996,1777-1,854,1
1996,1778-1,16415,1
1996,1779-1,8433,1
1997,1781-1,26789,1
1997,1782-1,14347,1
1996,1784-1,27133,1
1995,1785-1,4271,1
1995,1786-1,1000,1
1995,1787-1,7379,1
1995,1788-1,16137,1
1995,1789-1,14076,1
1994,1790-1,15226,1
1994,1791-1,15740,1
1994,1792-1,6669,1
1995,1793-1,8667,1
1994,1794-1,11082,1
1994,1795-1,3928,1
1996,1796-1,479,1
1996,1797-1,27134,1
1995,1798-1,2172,1
1970,1-8,11785,1
1998,1800-1,27136,1
1972,180-1,9902,1
1996,1802-1,13542,1
2004,1802-2,96405,1
1996,1804-1,14062,1
1995,1805-1,32476,1
1996,1806-1,6912,1
1995,1807-1,452,1
1996,1808-1,907,1
1996,1809-1,8607,1
1985,18-1,38466,1
1972,181-1,8891,1
1995,1811-1,28928,1
1995,1814-1,26741,1
1996,1815-1,7503,1
1996,1817-1,3153,1
1996,1818-1,5476,1
1995,1819-1,15669,1
1975,182-1,16320,1
1996,1821-1,240,1
1995,1822-1,3111,1
1996,1823-1,11444,1
1997,1824-1,2010,1
2017,18247-1,96133,1
1997,1825-1,7296,1
1997,1826-1,11100,1
1997,1827-1,4403,1
1995,1828-1,14646,1
1976,183-1,5415,1
1995,1831-1,9981,1
1995,1831-2,11157,1
1995,1836-1,11331,1
1995,1837-1,13923,1
1995,1838-1,9698,1
1995,1839-1,3061,1
1995,1840-1,16363,1
1999,1841-1,2843,1
1996,1843-1,9657,1
1996,1843-2,7701,1
1996,1843-3,7130,1
1993,1845-1,1293,1
1996,1846-1,13373,1
2017,18461-1,96135,1
2017,18464-1,96136,1
1996,1847-1,14190,1
1995,1850-1,11386,1
1995,1852-1,94654,1
1996,1853-1,15523,1
1996,1854-1,15765,1
1996,1856-1,68765,1
1996,1857-1,2155,1
1996,1858-1,15295,1
1996,1859-1,4201,1
1995,1860-1,8999,1
1996,1861-1,27801,1
2017,18629-1,96137,1
1995,1863-1,15094,1
2001,18636-1,93466,1
1994,1865-1,4532,1
1997,1867-1,6412,1
1996,1868-1,14725,1
1996,1869-1,839,1
1995,1870-1,9757,1
1994,1871-1,7904,1
1994,1872-1,16033,1
1994,1873-1,2548,1
1993,1874-1,9779,1
1990,1875-1,10990,1
1990,1876-1,9836,1
1990,1877-1,807,1
1991,1878-1,2485,1
1992,1879-1,12775,1
1992,1880-1,15713,1
1991,1881-1,14928,1
1991,1882-1,14445,1
1990,1883-1,27809,1
1992,1884-1,3269,1
1992,1885-1,15938,1
2002,1886411565-1,70726,1
1992,1887-1,5225,1
1992,1887-1,38836,2
1992,1888-1,6771,1
1992,1889-1,11188,1
1992,1890-1,14750,1
1992,1891-1,8440,1
1992,1895-1,4035,1
1992,1896-1,5769,1
1989,1898-1,13662,1
1989,1899-1,11107,1
2019,19001-1,119786,1
2019,19002-1,119790,1
2019,19003-1,119782,1
2019,19004-1,119793,1
2019,19005-1,119795,1
2019,19006-1,119796,1
2019,19007-1,119560,1
2019,19008-1,119145,1
2019,19009-1,119806,1
1974,190-1,9936,1
2019,19010-1,119808,1
2019,19011-1,119809,1
1984,1901-2,15923,1
2019,19012-1,119810,1
2019,19013-1,119812,1
1982,1905-1,4992,1
1994,1906-1,15254,1
1990,1907-1,35803,1
1986,19-1,38469,1
1982,1910-1,4943,1
1983,1911-1,12258,1
1983,1912-1,11165,1
1983,1913-1,15207,1
1983,1914-1,16223,1
1983,1915-1,760,1
1993,1916-1,15104,1
1983,1916-2,27137,1
1993,1917-1,1983,1
1983,1917-2,27138,1
1983,1918-1,27139,1
2021,191908686325-1,119849,1
2021,191908686356-1,119757,1
1983,1919-1,27140,1
2012,19197480-1,27939,1
2015,19198074-1,27940,1
1977,19-2,6341,1
1982,1920-1,6950,1
1977,192-1,8819,1
1994,1922-1,27141,1
1983,1922-2,6031,1
1989,1923-1,2692,1
1983,1924-1,3296,1
1992,1924-2,16368,1
1988,1929-1,5701,1
1984,1932-1,3287,1
2021,193229-1,113727,1
1976,194-1,10876,1
1983,1944-1,3607,1
1994,1945-1,37147,1
1990,1950-1,119433,1
1975,195-1,3883,1
1989,1952-1,11600,1
1989,1953-1,4224,1
1995,1954-1,7716,1
1984,1954-2,14714,1
1993,1955-1,14131,1
1984,1955-2,35804,1
1985,1957-1,68315,1
1993,1958-1,1611,1
1985,1958-2,35805,1
1993,1959-1,14228,1
1985,1959-2,35806,1
1985,1960-2,13275,1
1975,196-1,4359,1
1985,1962-1,13344,1
1986,1963-1,12186,1
1985,1964-1,13869,1
1985,1965-1,4492,1
1985,1966-1,229,1
1993,1967-1,1645,1
1985,1967-2,14493,1
1985,1968-1,9847,1
1993,1969-1,5681,1
1985,1969-2,11767,1
1993,1970-1,3393,1
1976,197-1,1290,1
2008,19710-1,38429,1
1993,1971-1,10792,1
2008,19720-1,38431,1
1985,1972-1,12319,1
1989,1973-1,5519,1
1989,1974-1,4394,1
2012,19741980-1,27936,1
1989,1974-2,11454,1
1989,1974-3,2824,1
1989,1974-4,5587,1
1985,1975-1,35807,1
1984,1976-1,13427,1
1983,1977-1,2916,1
1991,1977-2,27209,1
1991,1978-1,1174,1
1983,1978-2,1371,1
1991,1979-1,4563,1
1984,1979-2,8950,1
1991,1980-1,4967,1
2012,19801974-1,27938,1
1977,198-1,9851,1
1987,1981-1,37148,1
1984,1983-1,4467,1
1993,1990-1,10100,1
1977,199-1,7981,1
1993,1991-1,4847,1
1993,1992-1,3805,1
1993,1993-1,14174,1
1992,1994-1,12283,1
1999,1995-1,5583,1
1985,1997-1,528,1
1991,1998-1,12996,1
1985,1999-1,1739,1
1998,2000-1,90049,1
2007,20001-1,10056,1
2008,20002-1,1962,1
2015,2000210-1,36460,1
2015,2000211-1,29172,1
2008,20003-1,15475,1
2010,2000409-1,7847,1
2008,20004-1,2822,1
2010,2000413-1,7906,1
2012,2000414-1,9614,1
2012,2000414-1,77352,2
2010,2000415-1,4232,1
2012,2000416-1,6866,1
2012,2000418-1,36569,1
2013,2000421-1,7062,1
2013,2000422-1,13454,1
2013,2000423-1,15062,1
2014,2000424-1,43,1
2013,2000425-1,22545,1
2013,2000430-1,10282,1
2013,2000431-1,4354,1
2015,2000442-1,26449,1
2015,2000443-1,36568,1
2015,2000444-1,26448,1
2016,2000445-1,16297,1
2015,2000446-1,1311,1
2015,2000446-2,44051,1
2016,2000447-1,24319,1
2016,2000448-1,36572,1
2016,2000451-1,24365,1
2017,2000453-1,26447,1
2019,2000455-1,35735,1
2019,2000456-1,35121,1
2020,2000457-1,99421,1
2021,2000458-1,116853,1
2019,2000460-1,43161,1
2020,2000461-1,75645,1
2021,2000470-1,84226,1
2021,2000471-1,84228,1
2008,20005-1,3375,1
2015,2000524-1,90542,1
2008,20006-1,5488,1
2015,2000700-1,31728,1
2015,2000701-1,31731,1
2015,2000702-1,18877,1
2015,2000703-1,31732,1
2015,2000704-1,31733,1
2015,2000705-1,31734,1
2015,2000706-1,31735,1
2015,2000707-1,31736,1
2015,2000708-1,31670,1
2015,2000709-1,31727,1
2009,20007-1,15922,1
2015,2000710-1,43715,1
2015,2000711-1,43718,1
2013,2000713-1,34316,1
2015,2000714-1,36573,1
2016,2000715-1,26849,1
2016,2000716-1,43697,1
2020,2000719-1,42978,1
2020,2000720-1,42061,1
2021,2000722-1,109222,1
2021,2000723-1,109226,1
2009,20008-1,7238,1
2009,20009-1,15289,1
1974,200-1,4059,1
2009,20010-1,15659,1
2009,20011-1,3634,1
2009,20012-1,9051,1
2010,20013-1,11104,1
2010,20014-1,9969,1
2010,20015-1,10586,1
2010,20016-1,1515,1
2010,20017-1,11501,1
2010,20018-1,4866,1
2011,20019-1,248,1
1985,200-2,14869,1
2011,20020-1,7647,1
2011,20021-1,8695,1
1957,200-3,9729,1
1998,2003-1,106354,1
1959,200-4,14852,1
1962,200-5,3066,1
2016,2005544-1,89419,1
2008,2008-1,4994,1
2009,2009-2,11262,1
1957,200A-1,5710,1
1957,200M-1,4625,1
1976,20-1,12867,1
2010,2010-1,15039,1
2011,2011-2,6829,1
2018,20122014-1,27908,1
1986,2014-1,31542,1
1983,2015-1,27866,1
2019,201908-mmb,40410,1
1986,20-2,38471,1
2011,20200-1,11753,1
1987,2020-1,27889,1
2011,20201-1,15563,1
2017,20201214-1,27916,1
2016,20201412-1,27919,1
2016,20202030-1,82119,1
2011,20202-1,11514,1
2011,20203-1,2925,1
2012,20204-1,16037,1
2012,20205-1,204,1
2012,20206-1,14620,1
2012,20207-1,10463,1
2012,20208-1,316,1
2013,20214-1,6416,1
2013,20215-1,9491,1
2013,20216-1,16319,1
2013,20217-1,1130,1
1983,2023-1,27924,1
1983,2024-1,27890,1
1999,2025-1,2876,1
2000,2027-1,429,1
2000,2028-1,93398,1
2000,2029-1,93399,1
2000,2030-1,93400,1
1999,2032-1,15189,1
2001,2032-2,93401,1
1985,2033-1,31548,1
2001,2033-2,93402,1
2002,2035-1,93403,1
1983,2037-1,28137,1
1983,2038-1,28143,1
1999,2039-1,86914,1
1989,2040-1,27810,1
1999,2045-1,3596,1
2013,2045100-1,89485,1
2015,2045101-1,90534,1
2015,2045102-1,90316,1
2015,2045103-1,90536,1
2015,2045210-1,89490,1
2016,2045300-1,89423,1
1999,2046-1,90046,1
1999,2047-1,7044,1
1987,2050-1,28144,1
2005,20502-1,79647,1
1986,2051-1,31543,1
1978,205-2,11599,1
1987,2052-1,27726,1
1980,2053-1,31566,1
1984,2054-1,28145,1
1984,2055-1,31547,1
1980,2056-1,31567,1
1986,2057-1,31545,1
1986,2059-1,31544,1
2011,2063-1,6973,1
2007,2064-1,6114,1
2008,2064-2,96406,1
2011,2065-1,11697,1
1989,2066-1,28086,1
2011,2067-1,16193,1
2011,2068-1,10905,1
1999,2069-1,4641,1
1987,2070-1,2120,1
1987,2072-1,27925,1
1989,2073-1,28087,1
1989,2074-1,31592,1
1999,2075-1,14688,1
1978,208-1,2928,1
1995,2084-1,106355,1
1982,2-1,7986,1
1971,2-10,15490,1
2008,21000-1,13394,1
2011,21000-2,5139,1
2008,21001-1,7421,1
2009,21002-1,15294,1
2009,21003-1,14285,1
2009,21004-1,9690,1
2009,21005-1,6072,1
2010,21006-1,9653,1
2010,21006-1,38441,2
2010,21007-1,11212,1
2011,21008-1,279,1
2011,21009-1,10221,1
1976,210-1,16286,1
2011,21010-1,9065,1
2011,21011-1,2405,1
2011,21011-1,38649,2
2011,21011-1,92871,3
2012,21012-1,14736,1
2012,21013-1,10048,1
2012,21014-1,8697,1
2013,21015-1,6350,1
2012,21016-1,15187,1
2013,21017-1,198,1
2013,21018-1,11762,1
2014,21019-1,7250,1
2014,21019-1,38682,2
1958,210-2,804,1
2014,21020-1,3390,1
2014,21021-1,2658,1
2015,21022-1,11892,1
2015,21023-1,15303,1
2015,21024-1,13059,1
2016,21026-1,11507,1
2016,21027-1,8108,1
2016,21028-1,11207,1
2016,21029-1,4610,1
2016,21030-1,2436,1
2016,21031-1,3100,1
2017,21032-1,10810,1
2017,21033-1,6337,1
2016,21034-1,6307,1
2017,21035-1,17763,1
2017,21036-1,19417,1
2017,21037-1,20922,1
